TIME,GEO,GEO_LABEL,AGE,UNIT,SEX,Value
2013,FR23,Haute-Normandie,Less than 5 years,Number,Males,53
2013,FR23,Haute-Normandie,Less than 5 years,Number,Females,38
2013,FR23,Haute-Normandie,From 45 to 49 years,Number,Total,375
2013,FR23,Haute-Normandie,From 45 to 49 years,Number,Males,252
2013,FR23,Haute-Normandie,From 45 to 49 years,Number,Females,123
2013,FR23,Haute-Normandie,From 50 to 54 years,Number,Total,587
2013,FR23,Haute-Normandie,From 50 to 54 years,Number,Males,393
2013,FR23,Haute-Normandie,From 50 to 54 years,Number,Females,194
2013,FR24,Centre (FR),Total,Number,Total,25370
2013,FR24,Centre (FR),Total,Number,Males,12914
2013,FR24,Centre (FR),Total,Number,Females,12456
2013,FR24,Centre (FR),Less than 5 years,Number,Total,133
2013,FR24,Centre (FR),Less than 5 years,Number,Males,71
2013,FR24,Centre (FR),Less than 5 years,Number,Females,62
2013,FR24,Centre (FR),From 45 to 49 years,Number,Total,436
2013,FR24,Centre (FR),From 45 to 49 years,Number,Males,278
2013,FR24,Centre (FR),From 45 to 49 years,Number,Females,158
2013,FR24,Centre (FR),From 50 to 54 years,Number,Total,650
2013,FR24,Centre (FR),From 50 to 54 years,Number,Males,434
2013,FR24,Centre (FR),From 50 to 54 years,Number,Females,216
2013,FR25,Basse-Normandie,Total,Number,Total,15133
2013,FR25,Basse-Normandie,Total,Number,Males,7653
2013,FR25,Basse-Normandie,Total,Number,Females,7480
2013,FR25,Basse-Normandie,Less than 5 years,Number,Total,44
2013,FR25,Basse-Normandie,Less than 5 years,Number,Males,26
2013,FR25,Basse-Normandie,Less than 5 years,Number,Females,18
2013,FR25,Basse-Normandie,From 45 to 49 years,Number,Total,277
2013,FR25,Basse-Normandie,From 45 to 49 years,Number,Males,187
2013,FR25,Basse-Normandie,From 45 to 49 years,Number,Females,90
2013,FR25,Basse-Normandie,From 50 to 54 years,Number,Total,419
2013,FR25,Basse-Normandie,From 50 to 54 years,Number,Males,277
2013,FR25,Basse-Normandie,From 50 to 54 years,Number,Females,142
2013,FR26,Bourgogne,Total,Number,Total,17749
2013,FR26,Bourgogne,Total,Number,Males,8985
2013,FR26,Bourgogne,Total,Number,Females,8764
2013,FR26,Bourgogne,Less than 5 years,Number,Total,69
2013,FR26,Bourgogne,Less than 5 years,Number,Males,47
2013,FR26,Bourgogne,Less than 5 years,Number,Females,22
2013,FR26,Bourgogne,From 45 to 49 years,Number,Total,279
2013,FR26,Bourgogne,From 45 to 49 years,Number,Males,177
2013,FR26,Bourgogne,From 45 to 49 years,Number,Females,102
2013,FR26,Bourgogne,From 50 to 54 years,Number,Total,480
2013,FR26,Bourgogne,From 50 to 54 years,Number,Males,304
2013,FR26,Bourgogne,From 50 to 54 years,Number,Females,176
2013,FR30,Nord - Pas-de-Calais,Total,Number,Total,37085
2013,FR30,Nord - Pas-de-Calais,Total,Number,Males,18743
2013,FR30,Nord - Pas-de-Calais,Total,Number,Females,18342
2013,FR30,Nord - Pas-de-Calais,Less than 5 years,Number,Total,236
2013,FR30,Nord - Pas-de-Calais,Less than 5 years,Number,Males,136
2013,FR30,Nord - Pas-de-Calais,Less than 5 years,Number,Females,100
2013,FR30,Nord - Pas-de-Calais,From 45 to 49 years,Number,Total,867
2013,FR30,Nord - Pas-de-Calais,From 45 to 49 years,Number,Males,574
2013,FR30,Nord - Pas-de-Calais,From 45 to 49 years,Number,Females,293
2013,FR30,Nord - Pas-de-Calais,From 50 to 54 years,Number,Total,1446
2013,FR30,Nord - Pas-de-Calais,From 50 to 54 years,Number,Males,997
2013,FR30,Nord - Pas-de-Calais,From 50 to 54 years,Number,Females,449
2013,FR41,Lorraine,Total,Number,Total,21956
2013,FR41,Lorraine,Total,Number,Males,10879
2013,FR41,Lorraine,Total,Number,Females,11077
2013,FR41,Lorraine,Less than 5 years,Number,Total,103
2013,FR41,Lorraine,Less than 5 years,Number,Males,54
2013,FR41,Lorraine,Less than 5 years,Number,Females,49
2013,FR41,Lorraine,From 45 to 49 years,Number,Total,363
2013,FR41,Lorraine,From 45 to 49 years,Number,Males,227
2013,FR41,Lorraine,From 45 to 49 years,Number,Females,136
2013,FR41,Lorraine,From 50 to 54 years,Number,Total,647
2013,FR41,Lorraine,From 50 to 54 years,Number,Males,432
2013,FR41,Lorraine,From 50 to 54 years,Number,Females,215
2013,FR42,Alsace,Total,Number,Total,15286
2013,FR42,Alsace,Total,Number,Males,7492
2013,FR42,Alsace,Total,Number,Females,7794
2013,FR42,Alsace,Less than 5 years,Number,Total,99
2013,FR42,Alsace,Less than 5 years,Number,Males,58
2013,FR42,Alsace,Less than 5 years,Number,Females,41
2013,FR42,Alsace,From 45 to 49 years,Number,Total,284
2013,FR42,Alsace,From 45 to 49 years,Number,Males,185
2013,FR42,Alsace,From 45 to 49 years,Number,Females,99
2013,FR42,Alsace,From 50 to 54 years,Number,Total,417
2013,FR42,Alsace,From 50 to 54 years,Number,Males,257
2013,FR42,Alsace,From 50 to 54 years,Number,Females,160
2013,FR43,Franche-Comt�,Total,Number,Total,10454
2013,FR43,Franche-Comt�,Total,Number,Males,5278
2013,FR43,Franche-Comt�,Total,Number,Females,5176
2013,FR43,Franche-Comt�,Less than 5 years,Number,Total,81
2013,FR43,Franche-Comt�,Less than 5 years,Number,Males,52
2013,FR43,Franche-Comt�,Less than 5 years,Number,Females,29
2013,FR43,Franche-Comt�,From 45 to 49 years,Number,Total,158
2013,FR43,Franche-Comt�,From 45 to 49 years,Number,Males,114
2013,FR43,Franche-Comt�,From 45 to 49 years,Number,Females,44
2013,FR43,Franche-Comt�,From 50 to 54 years,Number,Total,288
2013,FR43,Franche-Comt�,From 50 to 54 years,Number,Males,199
2013,FR43,Franche-Comt�,From 50 to 54 years,Number,Females,89
2013,FR51,Pays de la Loire,Total,Number,Total,31858
2013,FR51,Pays de la Loire,Total,Number,Males,16342
2013,FR51,Pays de la Loire,Total,Number,Females,15516
2013,FR51,Pays de la Loire,Less than 5 years,Number,Total,138
2013,FR51,Pays de la Loire,Less than 5 years,Number,Males,82
2013,FR51,Pays de la Loire,Less than 5 years,Number,Females,56
2013,FR51,Pays de la Loire,From 45 to 49 years,Number,Total,561
2013,FR51,Pays de la Loire,From 45 to 49 years,Number,Males,385
2013,FR51,Pays de la Loire,From 45 to 49 years,Number,Females,176
2013,FR51,Pays de la Loire,From 50 to 54 years,Number,Total,966
2013,FR51,Pays de la Loire,From 50 to 54 years,Number,Males,671
2013,FR51,Pays de la Loire,From 50 to 54 years,Number,Females,295
2013,FR52,Bretagne,Total,Number,Total,32687
2013,FR52,Bretagne,Total,Number,Males,16435
2013,FR52,Bretagne,Total,Number,Females,16252
2013,FR52,Bretagne,Less than 5 years,Number,Total,152
2013,FR52,Bretagne,Less than 5 years,Number,Males,87
2013,FR52,Bretagne,Less than 5 years,Number,Females,65
2013,FR52,Bretagne,From 45 to 49 years,Number,Total,579
2013,FR52,Bretagne,From 45 to 49 years,Number,Males,407
2013,FR52,Bretagne,From 45 to 49 years,Number,Females,172
2013,FR52,Bretagne,From 50 to 54 years,Number,Total,967
2013,FR52,Bretagne,From 50 to 54 years,Number,Males,677
2013,FR52,Bretagne,From 50 to 54 years,Number,Females,290
2013,FR53,Poitou-Charentes,Total,Number,Total,19576
2013,FR53,Poitou-Charentes,Total,Number,Males,9984
2013,FR53,Poitou-Charentes,Total,Number,Females,9592
2013,FR53,Poitou-Charentes,Less than 5 years,Number,Total,67
2013,FR53,Poitou-Charentes,Less than 5 years,Number,Males,34
2013,FR53,Poitou-Charentes,Less than 5 years,Number,Females,33
2013,FR53,Poitou-Charentes,From 45 to 49 years,Number,Total,343
2013,FR53,Poitou-Charentes,From 45 to 49 years,Number,Males,208
2013,FR53,Poitou-Charentes,From 45 to 49 years,Number,Females,135
2013,FR53,Poitou-Charentes,From 50 to 54 years,Number,Total,569
2013,FR53,Poitou-Charentes,From 50 to 54 years,Number,Males,386
2013,FR53,Poitou-Charentes,From 50 to 54 years,Number,Females,183
2013,FR61,Aquitaine,Total,Number,Total,32377
2013,FR61,Aquitaine,Total,Number,Males,16176
2013,FR61,Aquitaine,Total,Number,Females,16201
2013,FR61,Aquitaine,Less than 5 years,Number,Total,123
2013,FR61,Aquitaine,Less than 5 years,Number,Males,70
2013,FR61,Aquitaine,Less than 5 years,Number,Females,53
2013,FR61,Aquitaine,From 45 to 49 years,Number,Total,518
2013,FR61,Aquitaine,From 45 to 49 years,Number,Males,327
2013,FR61,Aquitaine,From 45 to 49 years,Number,Females,191
2013,FR61,Aquitaine,From 50 to 54 years,Number,Total,794
2013,FR61,Aquitaine,From 50 to 54 years,Number,Males,513
2013,FR61,Aquitaine,From 50 to 54 years,Number,Females,281
2013,FR62,Midi-Pyr�n�es,Total,Number,Total,27675
2013,FR62,Midi-Pyr�n�es,Total,Number,Males,13930
2013,FR62,Midi-Pyr�n�es,Total,Number,Females,13745
2013,FR62,Midi-Pyr�n�es,Less than 5 years,Number,Total,98
2013,FR62,Midi-Pyr�n�es,Less than 5 years,Number,Males,55
2013,FR62,Midi-Pyr�n�es,Less than 5 years,Number,Females,43
2013,FR62,Midi-Pyr�n�es,From 45 to 49 years,Number,Total,451
2013,FR62,Midi-Pyr�n�es,From 45 to 49 years,Number,Males,302
2013,FR62,Midi-Pyr�n�es,From 45 to 49 years,Number,Females,149
2013,FR62,Midi-Pyr�n�es,From 50 to 54 years,Number,Total,673
2013,FR62,Midi-Pyr�n�es,From 50 to 54 years,Number,Males,449
2013,FR62,Midi-Pyr�n�es,From 50 to 54 years,Number,Females,224
2013,FR63,Limousin,Total,Number,Total,9080
2013,FR63,Limousin,Total,Number,Males,4571
2013,FR63,Limousin,Total,Number,Females,4509
2013,FR63,Limousin,Less than 5 years,Number,Total,32
2013,FR63,Limousin,Less than 5 years,Number,Males,19
2013,FR63,Limousin,Less than 5 years,Number,Females,13
2013,FR63,Limousin,From 45 to 49 years,Number,Total,127
2013,FR63,Limousin,From 45 to 49 years,Number,Males,80
2013,FR63,Limousin,From 45 to 49 years,Number,Females,47
2013,FR63,Limousin,From 50 to 54 years,Number,Total,212
2013,FR63,Limousin,From 50 to 54 years,Number,Males,143
2013,FR63,Limousin,From 50 to 54 years,Number,Females,69
2013,FR71,Rh�ne-Alpes,Total,Number,Total,49205
2013,FR71,Rh�ne-Alpes,Total,Number,Males,24722
2013,FR71,Rh�ne-Alpes,Total,Number,Females,24483
2013,FR71,Rh�ne-Alpes,Less than 5 years,Number,Total,320
2013,FR71,Rh�ne-Alpes,Less than 5 years,Number,Males,170
2013,FR71,Rh�ne-Alpes,Less than 5 years,Number,Females,150
2013,FR71,Rh�ne-Alpes,From 45 to 49 years,Number,Total,861
2013,FR71,Rh�ne-Alpes,From 45 to 49 years,Number,Males,569
2013,FR71,Rh�ne-Alpes,From 45 to 49 years,Number,Females,292
2013,FR71,Rh�ne-Alpes,From 50 to 54 years,Number,Total,1280
2013,FR71,Rh�ne-Alpes,From 50 to 54 years,Number,Males,848
2013,FR71,Rh�ne-Alpes,From 50 to 54 years,Number,Females,432
2013,FR72,Auvergne,Total,Number,Total,14887
2013,FR72,Auvergne,Total,Number,Males,7602
2013,FR72,Auvergne,Total,Number,Females,7285
2013,FR72,Auvergne,Less than 5 years,Number,Total,53
2013,FR72,Auvergne,Less than 5 years,Number,Males,28
2013,FR72,Auvergne,Less than 5 years,Number,Females,25
2013,FR72,Auvergne,From 45 to 49 years,Number,Total,243
2013,FR72,Auvergne,From 45 to 49 years,Number,Males,177
2013,FR72,Auvergne,From 45 to 49 years,Number,Females,66
2013,FR72,Auvergne,From 50 to 54 years,Number,Total,358
2013,FR72,Auvergne,From 50 to 54 years,Number,Males,228
2013,FR72,Auvergne,From 50 to 54 years,Number,Females,130
2013,FR81,Languedoc-Roussillon,Total,Number,Total,26576
2013,FR81,Languedoc-Roussillon,Total,Number,Males,13580
2013,FR81,Languedoc-Roussillon,Total,Number,Females,12996
2013,FR81,Languedoc-Roussillon,Less than 5 years,Number,Total,131
2013,FR81,Languedoc-Roussillon,Less than 5 years,Number,Males,71
2013,FR81,Languedoc-Roussillon,Less than 5 years,Number,Females,60
2013,FR81,Languedoc-Roussillon,From 45 to 49 years,Number,Total,499
2013,FR81,Languedoc-Roussillon,From 45 to 49 years,Number,Males,322
2013,FR81,Languedoc-Roussillon,From 45 to 49 years,Number,Females,177
2013,FR81,Languedoc-Roussillon,From 50 to 54 years,Number,Total,714
2013,FR81,Languedoc-Roussillon,From 50 to 54 years,Number,Males,479
2013,FR81,Languedoc-Roussillon,From 50 to 54 years,Number,Females,235
2013,FR82,Provence-Alpes-C�te d'Azur,Total,Number,Total,47042
2013,FR82,Provence-Alpes-C�te d'Azur,Total,Number,Males,23348
2013,FR82,Provence-Alpes-C�te d'Azur,Total,Number,Females,23694
2013,FR82,Provence-Alpes-C�te d'Azur,Less than 5 years,Number,Total,214
2013,FR82,Provence-Alpes-C�te d'Azur,Less than 5 years,Number,Males,122
2013,FR82,Provence-Alpes-C�te d'Azur,Less than 5 years,Number,Females,92
2013,FR82,Provence-Alpes-C�te d'Azur,From 45 to 49 years,Number,Total,821
2013,FR82,Provence-Alpes-C�te d'Azur,From 45 to 49 years,Number,Males,541
2013,FR82,Provence-Alpes-C�te d'Azur,From 45 to 49 years,Number,Females,280
2013,FR82,Provence-Alpes-C�te d'Azur,From 50 to 54 years,Number,Total,1202
2013,FR82,Provence-Alpes-C�te d'Azur,From 50 to 54 years,Number,Males,763
2013,FR82,Provence-Alpes-C�te d'Azur,From 50 to 54 years,Number,Females,439
2013,FR83,Corse,Total,Number,Total,3038
2013,FR83,Corse,Total,Number,Males,1569
2013,FR83,Corse,Total,Number,Females,1469
2013,FR83,Corse,Less than 5 years,Number,Total,11
2013,FR83,Corse,Less than 5 years,Number,Males,6
2013,FR83,Corse,Less than 5 years,Number,Females,5
2013,FR83,Corse,From 45 to 49 years,Number,Total,57
2013,FR83,Corse,From 45 to 49 years,Number,Males,30
2013,FR83,Corse,From 45 to 49 years,Number,Females,27
2013,FR83,Corse,From 50 to 54 years,Number,Total,61
2013,FR83,Corse,From 50 to 54 years,Number,Males,43
2013,FR83,Corse,From 50 to 54 years,Number,Females,18
2013,FRA1,Guadeloupe,Total,Number,Total, 
2013,FRA1,Guadeloupe,Total,Number,Males, 
2013,FRA1,Guadeloupe,Total,Number,Females, 
2013,FRA1,Guadeloupe,Less than 5 years,Number,Total, 
2013,FRA1,Guadeloupe,Less than 5 years,Number,Males, 
2013,FRA1,Guadeloupe,Less than 5 years,Number,Females, 
2013,FRA1,Guadeloupe,From 45 to 49 years,Number,Total, 
2013,FRA1,Guadeloupe,From 45 to 49 years,Number,Males, 
2013,FRA1,Guadeloupe,From 45 to 49 years,Number,Females, 
2013,FRA1,Guadeloupe,From 50 to 54 years,Number,Total, 
2013,FRA1,Guadeloupe,From 50 to 54 years,Number,Males, 
2013,FRA1,Guadeloupe,From 50 to 54 years,Number,Females, 
2013,FRA2,Martinique,Total,Number,Total, 
2013,FRA2,Martinique,Total,Number,Males, 
2013,FRA2,Martinique,Total,Number,Females, 
2013,FRA2,Martinique,Less than 5 years,Number,Total, 
2013,FRA2,Martinique,Less than 5 years,Number,Males, 
2013,FRA2,Martinique,Less than 5 years,Number,Females, 
2013,FRA2,Martinique,From 45 to 49 years,Number,Total, 
2013,FRA2,Martinique,From 45 to 49 years,Number,Males, 
2013,FRA2,Martinique,From 45 to 49 years,Number,Females, 
2013,FRA2,Martinique,From 50 to 54 years,Number,Total, 
2013,FRA2,Martinique,From 50 to 54 years,Number,Males, 
2013,FRA2,Martinique,From 50 to 54 years,Number,Females, 
2013,FRA3,Guyane,Total,Number,Total, 
2013,FRA3,Guyane,Total,Number,Males, 
2013,FRA3,Guyane,Total,Number,Females, 
2013,FRA3,Guyane,Less than 5 years,Number,Total, 
2013,FRA3,Guyane,Less than 5 years,Number,Males, 
2013,FRA3,Guyane,Less than 5 years,Number,Females, 
2013,FRA3,Guyane,From 45 to 49 years,Number,Total, 
2013,FRA3,Guyane,From 45 to 49 years,Number,Males, 
2013,FRA3,Guyane,From 45 to 49 years,Number,Females, 
2013,FRA3,Guyane,From 50 to 54 years,Number,Total, 
2013,FRA3,Guyane,From 50 to 54 years,Number,Males, 
2013,FRA3,Guyane,From 50 to 54 years,Number,Females, 
2013,FRA4,La R�union,Total,Number,Total, 
2013,FRA4,La R�union,Total,Number,Males, 
2013,FRA4,La R�union,Total,Number,Females, 
2013,FRA4,La R�union,Less than 5 years,Number,Total, 
2013,FRA4,La R�union,Less than 5 years,Number,Males, 
2013,FRA4,La R�union,Less than 5 years,Number,Females, 
2013,FRA4,La R�union,From 45 to 49 years,Number,Total, 
2013,FRA4,La R�union,From 45 to 49 years,Number,Males, 
2013,FRA4,La R�union,From 45 to 49 years,Number,Females, 
2013,FRA4,La R�union,From 50 to 54 years,Number,Total, 
2013,FRA4,La R�union,From 50 to 54 years,Number,Males, 
2013,FRA4,La R�union,From 50 to 54 years,Number,Females, 
2013,FRA5,Mayotte,Total,Number,Total, 
2013,FRA5,Mayotte,Total,Number,Males, 
2013,FRA5,Mayotte,Total,Number,Females, 
2013,FRA5,Mayotte,Less than 5 years,Number,Total, 
2013,FRA5,Mayotte,Less than 5 years,Number,Males, 
2013,FRA5,Mayotte,Less than 5 years,Number,Females, 
2013,FRA5,Mayotte,From 45 to 49 years,Number,Total, 
2013,FRA5,Mayotte,From 45 to 49 years,Number,Males, 
2013,FRA5,Mayotte,From 45 to 49 years,Number,Females, 
2013,FRA5,Mayotte,From 50 to 54 years,Number,Total, 
2013,FRA5,Mayotte,From 50 to 54 years,Number,Males, 
2013,FRA5,Mayotte,From 50 to 54 years,Number,Females, 
2013,FR91,Guadeloupe (NUTS 2010),Total,Number,Total,3085
2013,FR91,Guadeloupe (NUTS 2010),Total,Number,Males,1689
2013,FR91,Guadeloupe (NUTS 2010),Total,Number,Females,1396
2013,FR91,Guadeloupe (NUTS 2010),Less than 5 years,Number,Total,58
2013,FR91,Guadeloupe (NUTS 2010),Less than 5 years,Number,Males,32
2013,FR91,Guadeloupe (NUTS 2010),Less than 5 years,Number,Females,26
2013,FR91,Guadeloupe (NUTS 2010),From 45 to 49 years,Number,Total,105
2013,FR91,Guadeloupe (NUTS 2010),From 45 to 49 years,Number,Males,62
2013,FR91,Guadeloupe (NUTS 2010),From 45 to 49 years,Number,Females,43
2013,FR91,Guadeloupe (NUTS 2010),From 50 to 54 years,Number,Total,121
2013,FR91,Guadeloupe (NUTS 2010),From 50 to 54 years,Number,Males,78
2013,FR91,Guadeloupe (NUTS 2010),From 50 to 54 years,Number,Females,43
2013,FR92,Martinique (NUTS 2010),Total,Number,Total,2902
2013,FR92,Martinique (NUTS 2010),Total,Number,Males,1520
2013,FR92,Martinique (NUTS 2010),Total,Number,Females,1382
2013,FR92,Martinique (NUTS 2010),Less than 5 years,Number,Total,30
2013,FR92,Martinique (NUTS 2010),Less than 5 years,Number,Males,17
2013,FR92,Martinique (NUTS 2010),Less than 5 years,Number,Females,13
2013,FR92,Martinique (NUTS 2010),From 45 to 49 years,Number,Total,71
2013,FR92,Martinique (NUTS 2010),From 45 to 49 years,Number,Males,47
2013,FR92,Martinique (NUTS 2010),From 45 to 49 years,Number,Females,24
2013,FR92,Martinique (NUTS 2010),From 50 to 54 years,Number,Total,91
2013,FR92,Martinique (NUTS 2010),From 50 to 54 years,Number,Males,55
2013,FR92,Martinique (NUTS 2010),From 50 to 54 years,Number,Females,36
2013,FR93,Guyane (NUTS 2010),Total,Number,Total,767
2013,FR93,Guyane (NUTS 2010),Total,Number,Males,443
2013,FR93,Guyane (NUTS 2010),Total,Number,Females,324
2013,FR93,Guyane (NUTS 2010),Less than 5 years,Number,Total,65
2013,FR93,Guyane (NUTS 2010),Less than 5 years,Number,Males,30
2013,FR93,Guyane (NUTS 2010),Less than 5 years,Number,Females,35
2013,FR93,Guyane (NUTS 2010),From 45 to 49 years,Number,Total,47
2013,FR93,Guyane (NUTS 2010),From 45 to 49 years,Number,Males,28
2013,FR93,Guyane (NUTS 2010),From 45 to 49 years,Number,Females,19
2013,FR93,Guyane (NUTS 2010),From 50 to 54 years,Number,Total,44
2013,FR93,Guyane (NUTS 2010),From 50 to 54 years,Number,Males,29
2013,FR93,Guyane (NUTS 2010),From 50 to 54 years,Number,Females,15
2013,FR94,R�union (NUTS 2010),Total,Number,Total,4258
2013,FR94,R�union (NUTS 2010),Total,Number,Males,2334
2013,FR94,R�union (NUTS 2010),Total,Number,Females,1924
2013,FR94,R�union (NUTS 2010),Less than 5 years,Number,Total,105
2013,FR94,R�union (NUTS 2010),Less than 5 years,Number,Males,54
2013,FR94,R�union (NUTS 2010),Less than 5 years,Number,Females,51
2013,FR94,R�union (NUTS 2010),From 45 to 49 years,Number,Total,182
2013,FR94,R�union (NUTS 2010),From 45 to 49 years,Number,Males,122
2013,FR94,R�union (NUTS 2010),From 45 to 49 years,Number,Females,60
2013,FR94,R�union (NUTS 2010),From 50 to 54 years,Number,Total,201
2013,FR94,R�union (NUTS 2010),From 50 to 54 years,Number,Males,137
2013,FR94,R�union (NUTS 2010),From 50 to 54 years,Number,Females,64
2013,HR03,Jadranska Hrvatska,Total,Number,Total,15592
2013,HR03,Jadranska Hrvatska,Total,Number,Males,8007
2013,HR03,Jadranska Hrvatska,Total,Number,Females,7585
2013,HR03,Jadranska Hrvatska,Less than 5 years,Number,Total,68
2013,HR03,Jadranska Hrvatska,Less than 5 years,Number,Males,39
2013,HR03,Jadranska Hrvatska,Less than 5 years,Number,Females,29
2013,HR03,Jadranska Hrvatska,From 45 to 49 years,Number,Total,241
2013,HR03,Jadranska Hrvatska,From 45 to 49 years,Number,Males,167
2013,HR03,Jadranska Hrvatska,From 45 to 49 years,Number,Females,74
2013,HR03,Jadranska Hrvatska,From 50 to 54 years,Number,Total,411
2013,HR03,Jadranska Hrvatska,From 50 to 54 years,Number,Males,272
2013,HR03,Jadranska Hrvatska,From 50 to 54 years,Number,Females,139
2013,HR04,Kontinentalna Hrvatska,Total,Number,Total,34794
2013,HR04,Kontinentalna Hrvatska,Total,Number,Males,16981
2013,HR04,Kontinentalna Hrvatska,Total,Number,Females,17813
2013,HR04,Kontinentalna Hrvatska,Less than 5 years,Number,Total,139
2013,HR04,Kontinentalna Hrvatska,Less than 5 years,Number,Males,82
2013,HR04,Kontinentalna Hrvatska,Less than 5 years,Number,Females,57
2013,HR04,Kontinentalna Hrvatska,From 45 to 49 years,Number,Total,610
2013,HR04,Kontinentalna Hrvatska,From 45 to 49 years,Number,Males,424
2013,HR04,Kontinentalna Hrvatska,From 45 to 49 years,Number,Females,186
2013,HR04,Kontinentalna Hrvatska,From 50 to 54 years,Number,Total,1094
2013,HR04,Kontinentalna Hrvatska,From 50 to 54 years,Number,Males,768
2013,HR04,Kontinentalna Hrvatska,From 50 to 54 years,Number,Females,326
2013,ITC1,Piemonte,Total,Number,Total,50077
2013,ITC1,Piemonte,Total,Number,Males,23937
2013,ITC1,Piemonte,Total,Number,Females,26140
2013,ITC1,Piemonte,Less than 5 years,Number,Total,103
2013,ITC1,Piemonte,Less than 5 years,Number,Males,66
2013,ITC1,Piemonte,Less than 5 years,Number,Females,37
2013,ITC1,Piemonte,From 45 to 49 years,Number,Total,564
2013,ITC1,Piemonte,From 45 to 49 years,Number,Males,350
2013,ITC1,Piemonte,From 45 to 49 years,Number,Females,214
2013,ITC1,Piemonte,From 50 to 54 years,Number,Total,855
2013,ITC1,Piemonte,From 50 to 54 years,Number,Males,533
2013,ITC1,Piemonte,From 50 to 54 years,Number,Females,322
2013,ITC2,Valle d'Aosta/Vall�e d'Aoste,Total,Number,Total,1287
2013,ITC2,Valle d'Aosta/Vall�e d'Aoste,Total,Number,Males,628
2013,ITC2,Valle d'Aosta/Vall�e d'Aoste,Total,Number,Females,659
2013,ITC2,Valle d'Aosta/Vall�e d'Aoste,Less than 5 years,Number,Total,3
2013,ITC2,Valle d'Aosta/Vall�e d'Aoste,Less than 5 years,Number,Males,2
2013,ITC2,Valle d'Aosta/Vall�e d'Aoste,Less than 5 years,Number,Females,1
2013,ITC2,Valle d'Aosta/Vall�e d'Aoste,From 45 to 49 years,Number,Total,18
2013,ITC2,Valle d'Aosta/Vall�e d'Aoste,From 45 to 49 years,Number,Males,11
2013,ITC2,Valle d'Aosta/Vall�e d'Aoste,From 45 to 49 years,Number,Females,7
2013,ITC2,Valle d'Aosta/Vall�e d'Aoste,From 50 to 54 years,Number,Total,25
2013,ITC2,Valle d'Aosta/Vall�e d'Aoste,From 50 to 54 years,Number,Males,14
2013,ITC2,Valle d'Aosta/Vall�e d'Aoste,From 50 to 54 years,Number,Females,11
2013,ITC3,Liguria,Total,Number,Total,21681
2013,ITC3,Liguria,Total,Number,Males,10205
2013,ITC3,Liguria,Total,Number,Females,11476
2013,ITC3,Liguria,Less than 5 years,Number,Total,33
2013,ITC3,Liguria,Less than 5 years,Number,Males,23
2013,ITC3,Liguria,Less than 5 years,Number,Females,10
2013,ITC3,Liguria,From 45 to 49 years,Number,Total,223
2013,ITC3,Liguria,From 45 to 49 years,Number,Males,147
2013,ITC3,Liguria,From 45 to 49 years,Number,Females,76
2013,ITC3,Liguria,From 50 to 54 years,Number,Total,347
2013,ITC3,Liguria,From 50 to 54 years,Number,Males,211
2013,ITC3,Liguria,From 50 to 54 years,Number,Females,136
2013,ITC4,Lombardia,Total,Number,Total,91264
2013,ITC4,Lombardia,Total,Number,Males,43328
2013,ITC4,Lombardia,Total,Number,Females,47936
2013,ITC4,Lombardia,Less than 5 years,Number,Total,271
2013,ITC4,Lombardia,Less than 5 years,Number,Males,149
2013,ITC4,Lombardia,Less than 5 years,Number,Females,122
2013,ITC4,Lombardia,From 45 to 49 years,Number,Total,1190
2013,ITC4,Lombardia,From 45 to 49 years,Number,Males,728
2013,ITC4,Lombardia,From 45 to 49 years,Number,Females,462
2013,ITC4,Lombardia,From 50 to 54 years,Number,Total,1674
2013,ITC4,Lombardia,From 50 to 54 years,Number,Males,1041
2013,ITC4,Lombardia,From 50 to 54 years,Number,Females,633
2013,ITH1,Provincia Autonoma di Bolzano/Bozen,Total,Number,Total,4050
2013,ITH1,Provincia Autonoma di Bolzano/Bozen,Total,Number,Males,1970
2013,ITH1,Provincia Autonoma di Bolzano/Bozen,Total,Number,Females,2080
2013,ITH1,Provincia Autonoma di Bolzano/Bozen,Less than 5 years,Number,Total,16
2013,ITH1,Provincia Autonoma di Bolzano/Bozen,Less than 5 years,Number,Males,5
2013,ITH1,Provincia Autonoma di Bolzano/Bozen,Less than 5 years,Number,Females,11
2013,ITH1,Provincia Autonoma di Bolzano/Bozen,From 45 to 49 years,Number,Total,57
2013,ITH1,Provincia Autonoma di Bolzano/Bozen,From 45 to 49 years,Number,Males,35
2013,ITH1,Provincia Autonoma di Bolzano/Bozen,From 45 to 49 years,Number,Females,22
2013,ITH1,Provincia Autonoma di Bolzano/Bozen,From 50 to 54 years,Number,Total,81
2013,ITH1,Provincia Autonoma di Bolzano/Bozen,From 50 to 54 years,Number,Males,57
2013,ITH1,Provincia Autonoma di Bolzano/Bozen,From 50 to 54 years,Number,Females,24
2013,ITH2,Provincia Autonoma di Trento,Total,Number,Total,4842
2013,ITH2,Provincia Autonoma di Trento,Total,Number,Males,2280
2013,ITH2,Provincia Autonoma di Trento,Total,Number,Females,2562
2013,ITH2,Provincia Autonoma di Trento,Less than 5 years,Number,Total,16
2013,ITH2,Provincia Autonoma di Trento,Less than 5 years,Number,Males,10
2013,ITH2,Provincia Autonoma di Trento,Less than 5 years,Number,Females,6
2013,ITH2,Provincia Autonoma di Trento,From 45 to 49 years,Number,Total,67
