TIME,GEO,GEO_LABEL,SEX,AGE,UNIT,Value
2013,PL42,Zachodniopomorskie,Males,Total,Number,825392
2013,PL42,Zachodniopomorskie,Males,Less than 5 years,Number,44079
2013,PL42,Zachodniopomorskie,Males,From 45 to 49 years,Number,51282
2013,PL42,Zachodniopomorskie,Males,From 50 to 54 years,Number,62011
2013,PL42,Zachodniopomorskie,Females,Total,Number,869168
2013,PL42,Zachodniopomorskie,Females,Less than 5 years,Number,42153
2013,PL42,Zachodniopomorskie,Females,From 45 to 49 years,Number,50409
2013,PL42,Zachodniopomorskie,Females,From 50 to 54 years,Number,63657
2013,PL43,Lubuskie,Total,Total,Number,1010582
2013,PL43,Lubuskie,Total,Less than 5 years,Number,55084
2013,PL43,Lubuskie,Total,From 45 to 49 years,Number,60313
2013,PL43,Lubuskie,Total,From 50 to 54 years,Number,73777
2013,PL43,Lubuskie,Males,Total,Number,492524
2013,PL43,Lubuskie,Males,Less than 5 years,Number,28167
2013,PL43,Lubuskie,Males,From 45 to 49 years,Number,30420
2013,PL43,Lubuskie,Males,From 50 to 54 years,Number,36471
2013,PL43,Lubuskie,Females,Total,Number,518058
2013,PL43,Lubuskie,Females,Less than 5 years,Number,26917
2013,PL43,Lubuskie,Females,From 45 to 49 years,Number,29893
2013,PL43,Lubuskie,Females,From 50 to 54 years,Number,37306
2013,PL51,Dolnoslaskie,Total,Total,Number,2875180
2013,PL51,Dolnoslaskie,Total,Less than 5 years,Number,146112
2013,PL51,Dolnoslaskie,Total,From 45 to 49 years,Number,167588
2013,PL51,Dolnoslaskie,Total,From 50 to 54 years,Number,209703
2013,PL51,Dolnoslaskie,Males,Total,Number,1383984
2013,PL51,Dolnoslaskie,Males,Less than 5 years,Number,74921
2013,PL51,Dolnoslaskie,Males,From 45 to 49 years,Number,83925
2013,PL51,Dolnoslaskie,Males,From 50 to 54 years,Number,102502
2013,PL51,Dolnoslaskie,Females,Total,Number,1491196
2013,PL51,Dolnoslaskie,Females,Less than 5 years,Number,71191
2013,PL51,Dolnoslaskie,Females,From 45 to 49 years,Number,83663
2013,PL51,Dolnoslaskie,Females,From 50 to 54 years,Number,107201
2013,PL52,Opolskie,Total,Total,Number,966167
2013,PL52,Opolskie,Total,Less than 5 years,Number,45615
2013,PL52,Opolskie,Total,From 45 to 49 years,Number,64758
2013,PL52,Opolskie,Total,From 50 to 54 years,Number,73521
2013,PL52,Opolskie,Males,Total,Number,467911
2013,PL52,Opolskie,Males,Less than 5 years,Number,23336
2013,PL52,Opolskie,Males,From 45 to 49 years,Number,32841
2013,PL52,Opolskie,Males,From 50 to 54 years,Number,36734
2013,PL52,Opolskie,Females,Total,Number,498256
2013,PL52,Opolskie,Females,Less than 5 years,Number,22279
2013,PL52,Opolskie,Females,From 45 to 49 years,Number,31917
2013,PL52,Opolskie,Females,From 50 to 54 years,Number,36787
2013,PL61,Kujawsko-Pomorskie,Total,Total,Number,2072655
2013,PL61,Kujawsko-Pomorskie,Total,Less than 5 years,Number,110973
2013,PL61,Kujawsko-Pomorskie,Total,From 45 to 49 years,Number,127711
2013,PL61,Kujawsko-Pomorskie,Total,From 50 to 54 years,Number,148813
2013,PL61,Kujawsko-Pomorskie,Males,Total,Number,1004424
2013,PL61,Kujawsko-Pomorskie,Males,Less than 5 years,Number,56906
2013,PL61,Kujawsko-Pomorskie,Males,From 45 to 49 years,Number,63293
2013,PL61,Kujawsko-Pomorskie,Males,From 50 to 54 years,Number,73113
2013,PL61,Kujawsko-Pomorskie,Females,Total,Number,1068231
2013,PL61,Kujawsko-Pomorskie,Females,Less than 5 years,Number,54067
2013,PL61,Kujawsko-Pomorskie,Females,From 45 to 49 years,Number,64418
2013,PL61,Kujawsko-Pomorskie,Females,From 50 to 54 years,Number,75700
2013,PL62,Warminsko-Mazurskie,Total,Total,Number,1425897
2013,PL62,Warminsko-Mazurskie,Total,Less than 5 years,Number,77523
2013,PL62,Warminsko-Mazurskie,Total,From 45 to 49 years,Number,90789
2013,PL62,Warminsko-Mazurskie,Total,From 50 to 54 years,Number,106963
2013,PL62,Warminsko-Mazurskie,Males,Total,Number,698318
2013,PL62,Warminsko-Mazurskie,Males,Less than 5 years,Number,39964
2013,PL62,Warminsko-Mazurskie,Males,From 45 to 49 years,Number,45823
2013,PL62,Warminsko-Mazurskie,Males,From 50 to 54 years,Number,53343
2013,PL62,Warminsko-Mazurskie,Females,Total,Number,727579
2013,PL62,Warminsko-Mazurskie,Females,Less than 5 years,Number,37559
2013,PL62,Warminsko-Mazurskie,Females,From 45 to 49 years,Number,44966
2013,PL62,Warminsko-Mazurskie,Females,From 50 to 54 years,Number,53620
2013,PL63,Pomorskie,Total,Total,Number,2259485
2013,PL63,Pomorskie,Total,Less than 5 years,Number,133594
2013,PL63,Pomorskie,Total,From 45 to 49 years,Number,135865
2013,PL63,Pomorskie,Total,From 50 to 54 years,Number,153732
2013,PL63,Pomorskie,Males,Total,Number,1101720
2013,PL63,Pomorskie,Males,Less than 5 years,Number,68849
2013,PL63,Pomorskie,Males,From 45 to 49 years,Number,68021
2013,PL63,Pomorskie,Males,From 50 to 54 years,Number,76011
2013,PL63,Pomorskie,Females,Total,Number,1157765
2013,PL63,Pomorskie,Females,Less than 5 years,Number,64745
2013,PL63,Pomorskie,Females,From 45 to 49 years,Number,67844
2013,PL63,Pomorskie,Females,From 50 to 54 years,Number,77721
2013,PT11,Norte,Total,Total,Number,3666234
2013,PT11,Norte,Total,Less than 5 years,Number,156694
2013,PT11,Norte,Total,From 45 to 49 years,Number,289271
2013,PT11,Norte,Total,From 50 to 54 years,Number,275015
2013,PT11,Norte,Males,Total,Number,1750568
2013,PT11,Norte,Males,Less than 5 years,Number,79728
2013,PT11,Norte,Males,From 45 to 49 years,Number,138791
2013,PT11,Norte,Males,From 50 to 54 years,Number,132479
2013,PT11,Norte,Females,Total,Number,1915666
2013,PT11,Norte,Females,Less than 5 years,Number,76966
2013,PT11,Norte,Females,From 45 to 49 years,Number,150480
2013,PT11,Norte,Females,From 50 to 54 years,Number,142536
2013,PT15,Algarve,Total,Total,Number,444390
2013,PT15,Algarve,Total,Less than 5 years,Number,22451
2013,PT15,Algarve,Total,From 45 to 49 years,Number,31417
2013,PT15,Algarve,Total,From 50 to 54 years,Number,30448
2013,PT15,Algarve,Males,Total,Number,214946
2013,PT15,Algarve,Males,Less than 5 years,Number,11436
2013,PT15,Algarve,Males,From 45 to 49 years,Number,15187
2013,PT15,Algarve,Males,From 50 to 54 years,Number,14877
2013,PT15,Algarve,Females,Total,Number,229444
2013,PT15,Algarve,Females,Less than 5 years,Number,11015
2013,PT15,Algarve,Females,From 45 to 49 years,Number,16230
2013,PT15,Algarve,Females,From 50 to 54 years,Number,15571
2013,PT16,Centro (PT),Total,Total,Number,2298938
2013,PT16,Centro (PT),Total,Less than 5 years,Number,91631
2013,PT16,Centro (PT),Total,From 45 to 49 years,Number,167710
2013,PT16,Centro (PT),Total,From 50 to 54 years,Number,165961
2013,PT16,Centro (PT),Males,Total,Number,1093565
2013,PT16,Centro (PT),Males,Less than 5 years,Number,47005
2013,PT16,Centro (PT),Males,From 45 to 49 years,Number,81175
2013,PT16,Centro (PT),Males,From 50 to 54 years,Number,80391
2013,PT16,Centro (PT),Females,Total,Number,1205373
2013,PT16,Centro (PT),Females,Less than 5 years,Number,44626
2013,PT16,Centro (PT),Females,From 45 to 49 years,Number,86535
2013,PT16,Centro (PT),Females,From 50 to 54 years,Number,85570
2013,PT17,�rea Metropolitana de Lisboa,Total,Total,Number,2818388
2013,PT17,�rea Metropolitana de Lisboa,Total,Less than 5 years,Number,154319
2013,PT17,�rea Metropolitana de Lisboa,Total,From 45 to 49 years,Number,193700
2013,PT17,�rea Metropolitana de Lisboa,Total,From 50 to 54 years,Number,183287
2013,PT17,�rea Metropolitana de Lisboa,Males,Total,Number,1329450
2013,PT17,�rea Metropolitana de Lisboa,Males,Less than 5 years,Number,79037
2013,PT17,�rea Metropolitana de Lisboa,Males,From 45 to 49 years,Number,92709
2013,PT17,�rea Metropolitana de Lisboa,Males,From 50 to 54 years,Number,86123
2013,PT17,�rea Metropolitana de Lisboa,Females,Total,Number,1488938
2013,PT17,�rea Metropolitana de Lisboa,Females,Less than 5 years,Number,75282
2013,PT17,�rea Metropolitana de Lisboa,Females,From 45 to 49 years,Number,100991
2013,PT17,�rea Metropolitana de Lisboa,Females,From 50 to 54 years,Number,97164
2013,PT18,Alentejo,Total,Total,Number,748699
2013,PT18,Alentejo,Total,Less than 5 years,Number,30971
2013,PT18,Alentejo,Total,From 45 to 49 years,Number,52287
2013,PT18,Alentejo,Total,From 50 to 54 years,Number,53077
2013,PT18,Alentejo,Males,Total,Number,362261
2013,PT18,Alentejo,Males,Less than 5 years,Number,15863
2013,PT18,Alentejo,Males,From 45 to 49 years,Number,25969
2013,PT18,Alentejo,Males,From 50 to 54 years,Number,26483
2013,PT18,Alentejo,Females,Total,Number,386438
2013,PT18,Alentejo,Females,Less than 5 years,Number,15108
2013,PT18,Alentejo,Females,From 45 to 49 years,Number,26318
2013,PT18,Alentejo,Females,From 50 to 54 years,Number,26594
2013,PT20,Regi�o Aut�noma dos A�ores (PT),Total,Total,Number,247549
2013,PT20,Regi�o Aut�noma dos A�ores (PT),Total,Less than 5 years,Number,13338
2013,PT20,Regi�o Aut�noma dos A�ores (PT),Total,From 45 to 49 years,Number,17809
2013,PT20,Regi�o Aut�noma dos A�ores (PT),Total,From 50 to 54 years,Number,17008
2013,PT20,Regi�o Aut�noma dos A�ores (PT),Males,Total,Number,121768
2013,PT20,Regi�o Aut�noma dos A�ores (PT),Males,Less than 5 years,Number,6837
2013,PT20,Regi�o Aut�noma dos A�ores (PT),Males,From 45 to 49 years,Number,8835
2013,PT20,Regi�o Aut�noma dos A�ores (PT),Males,From 50 to 54 years,Number,8458
2013,PT20,Regi�o Aut�noma dos A�ores (PT),Females,Total,Number,125781
2013,PT20,Regi�o Aut�noma dos A�ores (PT),Females,Less than 5 years,Number,6501
2013,PT20,Regi�o Aut�noma dos A�ores (PT),Females,From 45 to 49 years,Number,8974
2013,PT20,Regi�o Aut�noma dos A�ores (PT),Females,From 50 to 54 years,Number,8550
2013,PT30,Regi�o Aut�noma da Madeira (PT),Total,Total,Number,263091
2013,PT30,Regi�o Aut�noma da Madeira (PT),Total,Less than 5 years,Number,11561
2013,PT30,Regi�o Aut�noma da Madeira (PT),Total,From 45 to 49 years,Number,21321
2013,PT30,Regi�o Aut�noma da Madeira (PT),Total,From 50 to 54 years,Number,18914
2013,PT30,Regi�o Aut�noma da Madeira (PT),Males,Total,Number,123139
2013,PT30,Regi�o Aut�noma da Madeira (PT),Males,Less than 5 years,Number,5868
2013,PT30,Regi�o Aut�noma da Madeira (PT),Males,From 45 to 49 years,Number,10015
2013,PT30,Regi�o Aut�noma da Madeira (PT),Males,From 50 to 54 years,Number,8633
2013,PT30,Regi�o Aut�noma da Madeira (PT),Females,Total,Number,139952
2013,PT30,Regi�o Aut�noma da Madeira (PT),Females,Less than 5 years,Number,5693
2013,PT30,Regi�o Aut�noma da Madeira (PT),Females,From 45 to 49 years,Number,11306
2013,PT30,Regi�o Aut�noma da Madeira (PT),Females,From 50 to 54 years,Number,10281
2013,RO11,Nord-Vest,Total,Total,Number,2594823
2013,RO11,Nord-Vest,Total,Less than 5 years,Number,132105
2013,RO11,Nord-Vest,Total,From 45 to 49 years,Number,162533
2013,RO11,Nord-Vest,Total,From 50 to 54 years,Number,162437
2013,RO11,Nord-Vest,Males,Total,Number,1263784
2013,RO11,Nord-Vest,Males,Less than 5 years,Number,67607
2013,RO11,Nord-Vest,Males,From 45 to 49 years,Number,82421
2013,RO11,Nord-Vest,Males,From 50 to 54 years,Number,79560
2013,RO11,Nord-Vest,Females,Total,Number,1331039
2013,RO11,Nord-Vest,Females,Less than 5 years,Number,64498
2013,RO11,Nord-Vest,Females,From 45 to 49 years,Number,80112
2013,RO11,Nord-Vest,Females,From 50 to 54 years,Number,82877
2013,RO12,Centru,Total,Total,Number,2359405
2013,RO12,Centru,Total,Less than 5 years,Number,125896
2013,RO12,Centru,Total,From 45 to 49 years,Number,143664
2013,RO12,Centru,Total,From 50 to 54 years,Number,147861
2013,RO12,Centru,Males,Total,Number,1156376
2013,RO12,Centru,Males,Less than 5 years,Number,64932
2013,RO12,Centru,Males,From 45 to 49 years,Number,72454
2013,RO12,Centru,Males,From 50 to 54 years,Number,72032
2013,RO12,Centru,Females,Total,Number,1203029
2013,RO12,Centru,Females,Less than 5 years,Number,60964
2013,RO12,Centru,Females,From 45 to 49 years,Number,71210
2013,RO12,Centru,Females,From 50 to 54 years,Number,75829
2013,RO21,Nord-Est,Total,Total,Number,3278798
2013,RO21,Nord-Est,Total,Less than 5 years,Number,179178
2013,RO21,Nord-Est,Total,From 45 to 49 years,Number,190434
2013,RO21,Nord-Est,Total,From 50 to 54 years,Number,192839
2013,RO21,Nord-Est,Males,Total,Number,1623476
2013,RO21,Nord-Est,Males,Less than 5 years,Number,91746
2013,RO21,Nord-Est,Males,From 45 to 49 years,Number,99759
2013,RO21,Nord-Est,Males,From 50 to 54 years,Number,98988
2013,RO21,Nord-Est,Females,Total,Number,1655322
2013,RO21,Nord-Est,Females,Less than 5 years,Number,87432
2013,RO21,Nord-Est,Females,From 45 to 49 years,Number,90675
2013,RO21,Nord-Est,Females,From 50 to 54 years,Number,93851
2013,RO22,Sud-Est,Total,Total,Number,2523354
2013,RO22,Sud-Est,Total,Less than 5 years,Number,124829
2013,RO22,Sud-Est,Total,From 45 to 49 years,Number,154148
2013,RO22,Sud-Est,Total,From 50 to 54 years,Number,162092
2013,RO22,Sud-Est,Males,Total,Number,1237292
2013,RO22,Sud-Est,Males,Less than 5 years,Number,63958
2013,RO22,Sud-Est,Males,From 45 to 49 years,Number,78880
2013,RO22,Sud-Est,Males,From 50 to 54 years,Number,81491
2013,RO22,Sud-Est,Females,Total,Number,1286062
2013,RO22,Sud-Est,Females,Less than 5 years,Number,60871
2013,RO22,Sud-Est,Females,From 45 to 49 years,Number,75268
2013,RO22,Sud-Est,Females,From 50 to 54 years,Number,80601
2013,RO31,Sud - Muntenia,Total,Total,Number,3108150
2013,RO31,Sud - Muntenia,Total,Less than 5 years,Number,147136
2013,RO31,Sud - Muntenia,Total,From 45 to 49 years,Number,198101
2013,RO31,Sud - Muntenia,Total,From 50 to 54 years,Number,188966
2013,RO31,Sud - Muntenia,Males,Total,Number,1520485
2013,RO31,Sud - Muntenia,Males,Less than 5 years,Number,75978
2013,RO31,Sud - Muntenia,Males,From 45 to 49 years,Number,102698
2013,RO31,Sud - Muntenia,Males,From 50 to 54 years,Number,95144
2013,RO31,Sud - Muntenia,Females,Total,Number,1587665
2013,RO31,Sud - Muntenia,Females,Less than 5 years,Number,71158
2013,RO31,Sud - Muntenia,Females,From 45 to 49 years,Number,95403
2013,RO31,Sud - Muntenia,Females,From 50 to 54 years,Number,93822
2013,RO32,Bucuresti - Ilfov,Total,Total,Number,2282244
2013,RO32,Bucuresti - Ilfov,Total,Less than 5 years,Number,118197
2013,RO32,Bucuresti - Ilfov,Total,From 45 to 49 years,Number,140376
2013,RO32,Bucuresti - Ilfov,Total,From 50 to 54 years,Number,136397
2013,RO32,Bucuresti - Ilfov,Males,Total,Number,1069503
2013,RO32,Bucuresti - Ilfov,Males,Less than 5 years,Number,60920
2013,RO32,Bucuresti - Ilfov,Males,From 45 to 49 years,Number,67070
2013,RO32,Bucuresti - Ilfov,Males,From 50 to 54 years,Number,62126
2013,RO32,Bucuresti - Ilfov,Females,Total,Number,1212741
2013,RO32,Bucuresti - Ilfov,Females,Less than 5 years,Number,57277
2013,RO32,Bucuresti - Ilfov,Females,From 45 to 49 years,Number,73306
2013,RO32,Bucuresti - Ilfov,Females,From 50 to 54 years,Number,74271
2013,RO41,Sud-Vest Oltenia,Total,Total,Number,2048702
2013,RO41,Sud-Vest Oltenia,Total,Less than 5 years,Number,89939
2013,RO41,Sud-Vest Oltenia,Total,From 45 to 49 years,Number,133183
2013,RO41,Sud-Vest Oltenia,Total,From 50 to 54 years,Number,134447
2013,RO41,Sud-Vest Oltenia,Males,Total,Number,1005235
2013,RO41,Sud-Vest Oltenia,Males,Less than 5 years,Number,46462
2013,RO41,Sud-Vest Oltenia,Males,From 45 to 49 years,Number,68586
2013,RO41,Sud-Vest Oltenia,Males,From 50 to 54 years,Number,68114
2013,RO41,Sud-Vest Oltenia,Females,Total,Number,1043467
2013,RO41,Sud-Vest Oltenia,Females,Less than 5 years,Number,43477
2013,RO41,Sud-Vest Oltenia,Females,From 45 to 49 years,Number,64597
2013,RO41,Sud-Vest Oltenia,Females,From 50 to 54 years,Number,66333
2013,RO42,Vest,Total,Total,Number,1824598
2013,RO42,Vest,Total,Less than 5 years,Number,83622
2013,RO42,Vest,Total,From 45 to 49 years,Number,117052
2013,RO42,Vest,Total,From 50 to 54 years,Number,117375
2013,RO42,Vest,Males,Total,Number,885329
2013,RO42,Vest,Males,Less than 5 years,Number,42801
2013,RO42,Vest,Males,From 45 to 49 years,Number,59148
2013,RO42,Vest,Males,From 50 to 54 years,Number,58142
2013,RO42,Vest,Females,Total,Number,939269
2013,RO42,Vest,Females,Less than 5 years,Number,40821
2013,RO42,Vest,Females,From 45 to 49 years,Number,57904
2013,RO42,Vest,Females,From 50 to 54 years,Number,59233
2013,SI03,Vzhodna Slovenija,Total,Total,Number, 
2013,SI03,Vzhodna Slovenija,Total,Less than 5 years,Number, 
2013,SI03,Vzhodna Slovenija,Total,From 45 to 49 years,Number, 
2013,SI03,Vzhodna Slovenija,Total,From 50 to 54 years,Number, 
2013,SI03,Vzhodna Slovenija,Males,Total,Number, 
2013,SI03,Vzhodna Slovenija,Males,Less than 5 years,Number, 
2013,SI03,Vzhodna Slovenija,Males,From 45 to 49 years,Number, 
2013,SI03,Vzhodna Slovenija,Males,From 50 to 54 years,Number, 
2013,SI03,Vzhodna Slovenija,Females,Total,Number, 
2013,SI03,Vzhodna Slovenija,Females,Less than 5 years,Number, 
2013,SI03,Vzhodna Slovenija,Females,From 45 to 49 years,Number, 
2013,SI03,Vzhodna Slovenija,Females,From 50 to 54 years,Number, 
2013,SI01,Vzhodna Slovenija (NUTS 2010),Total,Total,Number,1082181
2013,SI01,Vzhodna Slovenija (NUTS 2010),Total,Less than 5 years,Number,55159
2013,SI01,Vzhodna Slovenija (NUTS 2010),Total,From 45 to 49 years,Number,84322
2013,SI01,Vzhodna Slovenija (NUTS 2010),Total,From 50 to 54 years,Number,83460
2013,SI01,Vzhodna Slovenija (NUTS 2010),Males,Total,Number,538511
2013,SI01,Vzhodna Slovenija (NUTS 2010),Males,Less than 5 years,Number,28331
2013,SI01,Vzhodna Slovenija (NUTS 2010),Males,From 45 to 49 years,Number,42971
2013,SI01,Vzhodna Slovenija (NUTS 2010),Males,From 50 to 54 years,Number,42908
2013,SI01,Vzhodna Slovenija (NUTS 2010),Females,Total,Number,543670
2013,SI01,Vzhodna Slovenija (NUTS 2010),Females,Less than 5 years,Number,26828
2013,SI01,Vzhodna Slovenija (NUTS 2010),Females,From 45 to 49 years,Number,41351
2013,SI01,Vzhodna Slovenija (NUTS 2010),Females,From 50 to 54 years,Number,40552
2013,SI04,Zahodna Slovenija,Total,Total,Number, 
2013,SI04,Zahodna Slovenija,Total,Less than 5 years,Number, 
2013,SI04,Zahodna Slovenija,Total,From 45 to 49 years,Number, 
2013,SI04,Zahodna Slovenija,Total,From 50 to 54 years,Number, 
2013,SI04,Zahodna Slovenija,Males,Total,Number, 
2013,SI04,Zahodna Slovenija,Males,Less than 5 years,Number, 
2013,SI04,Zahodna Slovenija,Males,From 45 to 49 years,Number, 
2013,SI04,Zahodna Slovenija,Males,From 50 to 54 years,Number, 
2013,SI04,Zahodna Slovenija,Females,Total,Number, 
2013,SI04,Zahodna Slovenija,Females,Less than 5 years,Number, 
2013,SI04,Zahodna Slovenija,Females,From 45 to 49 years,Number, 
2013,SI04,Zahodna Slovenija,Females,From 50 to 54 years,Number, 
2013,SI02,Zahodna Slovenija (NUTS 2010),Total,Total,Number,976640
2013,SI02,Zahodna Slovenija (NUTS 2010),Total,Less than 5 years,Number,56183
2013,SI02,Zahodna Slovenija (NUTS 2010),Total,From 45 to 49 years,Number,72484
2013,SI02,Zahodna Slovenija (NUTS 2010),Total,From 50 to 54 years,Number,68906
2013,SI02,Zahodna Slovenija (NUTS 2010),Males,Total,Number,480550
2013,SI02,Zahodna Slovenija (NUTS 2010),Males,Less than 5 years,Number,28938
2013,SI02,Zahodna Slovenija (NUTS 2010),Males,From 45 to 49 years,Number,36533
2013,SI02,Zahodna Slovenija (NUTS 2010),Males,From 50 to 54 years,Number,34749
2013,SI02,Zahodna Slovenija (NUTS 2010),Females,Total,Number,496090
2013,SI02,Zahodna Slovenija (NUTS 2010),Females,Less than 5 years,Number,27245
2013,SI02,Zahodna Slovenija (NUTS 2010),Females,From 45 to 49 years,Number,35951
2013,SI02,Zahodna Slovenija (NUTS 2010),Females,From 50 to 54 years,Number,34157
2013,SK01,Bratislavsk� kraj,Total,Total,Number,612682
2013,SK01,Bratislavsk� kraj,Total,Less than 5 years,Number,37158
2013,SK01,Bratislavsk� kraj,Total,From 45 to 49 years,Number,38830
2013,SK01,Bratislavsk� kraj,Total,From 50 to 54 years,Number,40883
2013,SK01,Bratislavsk� kraj,Males,Total,Number,290306
2013,SK01,Bratislavsk� kraj,Males,Less than 5 years,Number,19066
2013,SK01,Bratislavsk� kraj,Males,From 45 to 49 years,Number,18451
2013,SK01,Bratislavsk� kraj,Males,From 50 to 54 years,Number,18947
2013,SK01,Bratislavsk� kraj,Females,Total,Number,322376
2013,SK01,Bratislavsk� kraj,Females,Less than 5 years,Number,18092
2013,SK01,Bratislavsk� kraj,Females,From 45 to 49 years,Number,20379
2013,SK01,Bratislavsk� kraj,Females,From 50 to 54 years,Number,21936
2013,SK02,Z�padn� Slovensko,Total,Total,Number,1838136
2013,SK02,Z�padn� Slovensko,Total,Less than 5 years,Number,86733
2013,SK02,Z�padn� Slovensko,Total,From 45 to 49 years,Number,129027
2013,SK02,Z�padn� Slovensko,Total,From 50 to 54 years,Number,130960
2013,SK02,Z�padn� Slovensko,Males,Total,Number,897025
2013,SK02,Z�padn� Slovensko,Males,Less than 5 years,Number,44580
2013,SK02,Z�padn� Slovensko,Males,From 45 to 49 years,Number,64767
2013,SK02,Z�padn� Slovensko,Males,From 50 to 54 years,Number,65477
2013,SK02,Z�padn� Slovensko,Females,Total,Number,941111
2013,SK02,Z�padn� Slovensko,Females,Less than 5 years,Number,42153
2013,SK02,Z�padn� Slovensko,Females,From 45 to 49 years,Number,64260
2013,SK02,Z�padn� Slovensko,Females,From 50 to 54 years,Number,65483
2013,SK03,Stredn� Slovensko,Total,Total,Number,1348611
2013,SK03,Stredn� Slovensko,Total,Less than 5 years,Number,69606
2013,SK03,Stredn� Slovensko,Total,From 45 to 49 years,Number,93010
2013,SK03,Stredn� Slovensko,Total,From 50 to 54 years,Number,93204
2013,SK03,Stredn� Slovensko,Males,Total,Number,657675
2013,SK03,Stredn� Slovensko,Males,Less than 5 years,Number,35630
2013,SK03,Stredn� Slovensko,Males,From 45 to 49 years,Number,46642
2013,SK03,Stredn� Slovensko,Males,From 50 to 54 years,Number,46546
2013,SK03,Stredn� Slovensko,Females,Total,Number,690936
2013,SK03,Stredn� Slovensko,Females,Less than 5 years,Number,33976
2013,SK03,Stredn� Slovensko,Females,From 45 to 49 years,Number,46368
2013,SK03,Stredn� Slovensko,Females,From 50 to 54 years,Number,46658
2013,SK04,V�chodn� Slovensko,Total,Total,Number,1611407
2013,SK04,V�chodn� Slovensko,Total,Less than 5 years,Number,98271
2013,SK04,V�chodn� Slovensko,Total,From 45 to 49 years,Number,106248
2013,SK04,V�chodn� Slovensko,Total,From 50 to 54 years,Number,106569
2013,SK04,V�chodn� Slovensko,Males,Total,Number,790973
2013,SK04,V�chodn� Slovensko,Males,Less than 5 years,Number,50316
2013,SK04,V�chodn� Slovensko,Males,From 45 to 49 years,Number,53938
2013,SK04,V�chodn� Slovensko,Males,From 50 to 54 years,Number,53030
2013,SK04,V�chodn� Slovensko,Females,Total,Number,820434
2013,SK04,V�chodn� Slovensko,Females,Less than 5 years,Number,47955
2013,SK04,V�chodn� Slovensko,Females,From 45 to 49 years,Number,52310
2013,SK04,V�chodn� Slovensko,Females,From 50 to 54 years,Number,53539
2013,FI19,L�nsi-Suomi,Total,Total,Number,1370384
2013,FI19,L�nsi-Suomi,Total,Less than 5 years,Number,77655
2013,FI19,L�nsi-Suomi,Total,From 45 to 49 years,Number,89346
2013,FI19,L�nsi-Suomi,Total,From 50 to 54 years,Number,90757
2013,FI19,L�nsi-Suomi,Males,Total,Number,677264
2013,FI19,L�nsi-Suomi,Males,Less than 5 years,Number,39518
2013,FI19,L�nsi-Suomi,Males,From 45 to 49 years,Number,45574
2013,FI19,L�nsi-Suomi,Males,From 50 to 54 years,Number,45714
2013,FI19,L�nsi-Suomi,Females,Total,Number,693120
2013,FI19,L�nsi-Suomi,Females,Less than 5 years,Number,38137
2013,FI19,L�nsi-Suomi,Females,From 45 to 49 years,Number,43772
2013,FI19,L�nsi-Suomi,Females,From 50 to 54 years,Number,45043
2013,FI1B,Helsinki-Uusimaa,Total,Total,Number,1566835
2013,FI1B,Helsinki-Uusimaa,Total,Less than 5 years,Number,92956
2013,FI1B,Helsinki-Uusimaa,Total,From 45 to 49 years,Number,116501
2013,FI1B,Helsinki-Uusimaa,Total,From 50 to 54 years,Number,105181
2013,FI1B,Helsinki-Uusimaa,Males,Total,Number,759593
2013,FI1B,Helsinki-Uusimaa,Males,Less than 5 years,Number,47585
2013,FI1B,Helsinki-Uusimaa,Males,From 45 to 49 years,Number,57959
2013,FI1B,Helsinki-Uusimaa,Males,From 50 to 54 years,Number,51661
2013,FI1B,Helsinki-Uusimaa,Females,Total,Number,807242
2013,FI1B,Helsinki-Uusimaa,Females,Less than 5 years,Number,45371
2013,FI1B,Helsinki-Uusimaa,Females,From 45 to 49 years,Number,58542
2013,FI1B,Helsinki-Uusimaa,Females,From 50 to 54 years,Number,53520
2013,FI1C,Etel�-Suomi,Total,Total,Number,1161486
2013,FI1C,Etel�-Suomi,Total,Less than 5 years,Number,58441
2013,FI1C,Etel�-Suomi,Total,From 45 to 49 years,Number,80219
2013,FI1C,Etel�-Suomi,Total,From 50 to 54 years,Number,79837
2013,FI1C,Etel�-Suomi,Males,Total,Number,567509
2013,FI1C,Etel�-Suomi,Males,Less than 5 years,Number,29971
2013,FI1C,Etel�-Suomi,Males,From 45 to 49 years,Number,40669
2013,FI1C,Etel�-Suomi,Males,From 50 to 54 years,Number,40165
2013,FI1C,Etel�-Suomi,Females,Total,Number,593977
2013,FI1C,Etel�-Suomi,Females,Less than 5 years,Number,28470
2013,FI1C,Etel�-Suomi,Females,From 45 to 49 years,Number,39550
2013,FI1C,Etel�-Suomi,Females,From 50 to 54 years,Number,39672
2013,FI1D,Pohjois- ja It�-Suomi,Total,Total,Number,1299468
2013,FI1D,Pohjois- ja It�-Suomi,Total,Less than 5 years,Number,73531
2013,FI1D,Pohjois- ja It�-Suomi,Total,From 45 to 49 years,Number,85109
2013,FI1D,Pohjois- ja It�-Suomi,Total,From 50 to 54 years,Number,93447
2013,FI1D,Pohjois- ja It�-Suomi,Males,Total,Number,648050
2013,FI1D,Pohjois- ja It�-Suomi,Males,Less than 5 years,Number,37446
2013,FI1D,Pohjois- ja It�-Suomi,Males,From 45 to 49 years,Number,43466
2013,FI1D,Pohjois- ja It�-Suomi,Males,From 50 to 54 years,Number,47359
2013,FI1D,Pohjois- ja It�-Suomi,Females,Total,Number,651418
